id;product_name;cat_name;num;path;img;exp
433; лЄн platanoides Golden Globe Pa 150-180;Ћиственные;80;tree/;79-80;.jpg
434; лЄн platanoides Royal Red (8-10);Ћиственные;81;tree/;81-85;.jpg
435; лЄн platanoides Royal Red 120-140;Ћиственные;82;tree/;81-85;.jpg
436; лЄн platanoides Royal Red 140-160;Ћиственные;83;tree/;81-85;.jpg
437; лЄн platanoides Royal Red 200-250;Ћиственные;84;tree/;81-85;.jpg
438; лЄн platanoides Royal Red 40-100;Ћиственные;85;tree/;81-85;.jpg
439; лЄн rubrum Red Sunset Pa 180-320;Ћиственные;86;tree/;86;.jpg
440; лЄн saccharinum Born's Gracious 110-180;Ћиственные;87;tree/;87;.jpg
441; лЄн saccharinum Laciniatum Wieri 150-240;Ћиственные;88;tree/;88-89;.jpg
442; лЄн saccharinum Laciniatum Wieri 80-100;Ћиственные;89;tree/;88-89;.jpg
443; лЄн жЄлтый 3-4года;Ћиственные;90;tree/;90;.jpg
444; лЄн ¤сенелистный 0,5м.;Ћиственные;91;tree/;91-92;.jpg
445; лЄн ¤сенелистный 1-1,5м.;Ћиственные;92;tree/;91-92;.jpg
446;Ћипа крупнолистна¤ 0,5м;Ћиственные;93;tree/;93-95;.jpg
447;Ћипа крупнолистна¤ 2,0-2,5м;Ћиственные;94;tree/;93-95;.jpg
448;Ћипа крупнолистна¤ 80-120см;Ћиственные;95;tree/;93-95;.jpg
449;ќльха glutinosa imperialis Pa 160-220;Ћиственные;96;tree/;96;.jpg
450;ѕадуб meserveae Blue Princess 20-30;Ћиственные;97;tree/;97;.jpg
451;–¤бина aucuparia Pendula Pa 200-240;Ћиственные;98;tree/;98;.jpg
452;–¤бина јри¤ 4-5лет;Ћиственные;99;tree/;99;.jpg
453;–¤бина —ибирска¤ 100-120см;Ћиственные;100;tree/;100;.jpg
454;–¤бина —ибирска¤ 6-7лет;Ћиственные;101;tree/;101;.jpg
455;–¤бина черноплодна¤ 50-120см;Ћиственные;102;tree/;102;.jpg
456;–¤бинник sorbifolia Sem PBR 20/40;Ћиственные;103;tree/;103-104;.jpg
457;–¤бинник sorbifolia Sem 60-80см;Ћиственные;104;tree/;103-104;.jpg
458;“ополь обыкновенный 150-200см;Ћиственные;105;tree/;105;.jpg
459;“ополь пирамидальный 200-250см;Ћиственные;106;tree/;106;.jpg
460;ясень Excelsior Nana Pa (6-8) 250-270;Ћиственные;107;tree/;107;.jpg
461;ясень Excelsior Pendula 180-200;Ћиственные;108;tree/;108;.jpg
462;ќрех ћанчжурский, 2-3года;Ћиственные;109;tree/;109;.jpg
463;ќрех ћанчжурский, 4-6лет;Ћиственные;110;tree/;110;.jpg
464;?ль Abies Aurea Magnifica 90-110;’войные;112;tree/;112;.jpg
465;?ль Abies Ecyiniformis 20-30;’войные;113;tree/;113;.jpg
466;?ль Abies Konca 40-60;’войные;114;tree/;114;.jpg
467;?ль Abies Litle Gem 20-25;’войные;115;tree/;115;.jpg
468;?ль Abies Nidiformis 25-35;’войные;116;tree/;116;.jpg
469;?ль Engelmanni Glauga 20-40;’войные;117;tree/;117;.jpg
470;?ль Glauca Alberta Globe 15-20;’войные;118;tree/;118;.jpg
471;?ль Glauca Alberta Globe 20-30;’войные;119;tree/;119;.jpg
472;?ль Glauca Conica 40-50;’войные;120;tree/;120;.jpg
473;?ль Glauca Conica, 90-100;’войные;121;tree/;121-124;.jpg
474;?ль Glauca Conica, —15, 80-90см;’войные;122;tree/;121-124;.jpg
475;?ль Glauca Conica, —2/3, 40-50см;’войные;123;tree/;121-124;.jpg
476;?ль Glauca Conica, —5, 50-60см;’войные;124;tree/;121-124;.jpg
477;?ль Glauca Daisy's White 20-30;’войные;125;tree/;125-126;.jpg
478;?ль Glauca Daisy's White 60-70;’войные;126;tree/;125-126;.jpg
479;?ль Glauca Echiniformis, —2, 15-20см;’войные;127;tree/;127-128;.jpg
480;?ль Glauca Echiniformis, —2, 20-30;’войные;128;tree/;127-128;.jpg
481;?ль Glauca Rainbow's End 20-30;’войные;129;tree/;129;.jpg
482;?ль Glauca Sander s Blue 20-40;’войные;130;tree/;130;.jpg
483;?ль Mariana Beissneri 40-60;’войные;131;tree/;131;.jpg
484;?ль Mariana Nana 10-20;’войные;132;tree/;132-134;.jpg
485;?ль Mariana Nana, —2, 20-30см;’войные;133;tree/;132-134;.jpg
486;?ль Mariana Nana, —5, 30-50см;’войные;134;tree/;132-134;.jpg
487;?ль Omorika Nana 30-50;’войные;135;tree/;135;.jpg
488;?ль Omorika, —25, 160-180см;’войные;136;tree/;136-137;.jpg
489;?ль Omorika, —25, 180-200см;’войные;137;tree/;136-137;.jpg
490;?ль Pungens Baby Blue Eyes 20-40;’войные;138;tree/;138;.jpg
491;?ль Pungens Bialobok 20-30;’войные;139;tree/;139;.jpg
492;?ль Pungens Blue Mountain 40-60;’войные;140;tree/;140;.jpg
493;?ль Pungens Edith 40-60;’войные;141;tree/;141;.jpg
494;?ль Pungens Glauca 150-170;’войные;142;tree/;142-143;.jpg
495;?ль Pungens Glauca 30-50;’войные;143;tree/;142-143;.jpg
496;?ль Pungens Glauca Globosa 20-30;’войные;144;tree/;144-146;.jpg
497;?ль Pungens Glauca Globosa 20-25;’войные;145;tree/;144-146;.jpg
498;?ль Pungens Glauca Globosa C7.5 20-30;’войные;146;tree/;144-146;.jpg
499;?ль Pungens Glauca, —5, 50-70см;’войные;147;tree/;147;.jpg
500;?ль Pungens Hoopsii, 40-60;’войные;148;tree/;148;.jpg
501;?ль Pungens Hoopsii, C10, 60-80см;’войные;149;tree/;149-152;.jpg
502;?ль Pungens Hoopsii, C3, 20-30см;’войные;150;tree/;149-152;.jpg
503;?ль Pungens Hoopsii, C5 30-40;’войные;151;tree/;149-152;.jpg
504;?ль Pungens Hoopsii, C5 30-50;’войные;152;tree/;149-152;.jpg
505;?ль Pungens Maigold 20-30;’войные;153;tree/;153;.jpg
506;?ль голуба¤ колюча¤ 1.2м;’войные;154;tree/;154-155;.jpg
507;?ль голуба¤ колюча¤ 1.3м;’войные;155;tree/;154-155;.jpg
508;?ль голуба¤( колюча¤) крупнохвойна¤ 0.8-1.0м;’войные;156;tree/;156-158;.jpg
509;?ль голуба¤( колюча¤) крупнохвойна¤ 1.0-1.3м;’войные;157;tree/;156-158;.jpg
510;?ль голуба¤( колюча¤) крупнохвойна¤ 1.3-1.5м;’войные;158;tree/;156-158;.jpg
511;?ль канадска¤ Laurin;’войные;159;tree/;159;.jpg
512;?ль колюча¤ Glauca Pendyla;’войные;160;tree/;160;.jpg
513;?ль колюча¤ Hoopsii 0,8-1,0м;’войные;161;tree/;161;.jpg
514;?ль сибирска¤ (зелЄна¤),се¤нцы,3-4года;’войные;162;tree/;162;.png
515; едр (се¤нцы) 5-6лет, 0,7-0,8м;’войные;163;tree/;163;.jpg
516; ипарисовик lawsoniana Alumii 60-80;’войные;164;tree/;164;.jpg
517;Ћиствинница decidua Kornik Pa 100-120;’войные;165;tree/;165;.jpg
518;Ћиствинница decidua Puli Pa 100-130;’войные;166;tree/;166;.jpg
519;Ћиствинница decidua Repens Pa 120-140;’войные;167;tree/;167;.jpg
520;Ћиствинница decidua Repens Pa(6-8) 150-200;’войные;168;tree/;168;.jpg
521;ћикробиота decussata 40-50-1;’войные;169;tree/;169;.jpg
522;—осна Heldreichii Compact Gem, —3, 30-40см;’войные;170;tree/;170-171;.jpg
523;—осна Heldreichii Compact Gem, —5, 35-55см;’войные;171;tree/;170-171;.jpg
524;—осна Heldreichii Satellit, —5/10, 70-90см;’войные;172;tree/;172;.jpg
525;—осна Mugo Gnom 20-30;’войные;173;tree/;173;.jpg
526;—осна Mugo Gnom, —3, 20-30см;’войные;174;tree/;174;.jpg
527;—осна Mugo Golden Glow, —3, 20-40см;’войные;175;tree/;175;.jpg
528;—осна Mugo Mini Mops, —3, 15-25см;’войные;176;tree/;176;.jpg
529;—осна Mugo Mops, 15-25;’войные;177;tree/;177;.jpg
530;—осна Mugo var mughus 20-25;’войные;178;tree/;178;.jpg
531;—осна Mugo var mughus 30-40;’войные;179;tree/;179;.jpg
532;—осна Mugo var.pumilio, 40-50;’войные;180;tree/;180-182;.jpg
533;—осна Mugo var.pumilio, —2, 15-20см;’войные;181;tree/;180-182;.jpg
534;—осна Mugo var.pumilio, —2, 20-25см;’войные;182;tree/;180-182;.jpg
535;—осна Nigra , —10, 100-120см;’войные;183;tree/;183-184;.jpg
536;—осна Nigra , —5, 40-50см;’войные;184;tree/;183-184;.jpg
537;—осна Nigra Globosa , —5, 30-40см;’войные;185;tree/;185;.jpg
538;—осна Strobus Glauсa 20-40;’войные;186;tree/;;.jpg
539;—осна Sylvestris Fastigiata 50-70;’войные;187;tree/;187;.jpg
540;—осна Sylvestris Globosa Viridis 40-60;’войные;188;tree/;188;.jpg
541;—осна Sylvestris Watereri 20-40;’войные;189;tree/;189;.jpg
542;—осна Sylvestris Watereri 80/100;’войные;190;tree/;190;.jpg
543;—осна горна¤ Pumilio 30-50 см;’войные;191;tree/;191;.jpg
544;—осна обыкновенна¤, се¤нцы 20-30см;’войные;192;tree/;192;.jpg
545;“ис Media Hicksii 40-60;’войные;193;tree/;193;.jpg
546;“у¤ Occidentalis Aureospicata 20-40;’войные;194;tree/;194;.jpg
547;“у¤ Occidentalis Aurescens 20-40;’войные;195;tree/;195-197;.jpg
548;“у¤ Occidentalis Brabant 40-60;’войные;196;tree/;195-197;.jpg
549;“у¤ Occidentalis Columna 100-120;’войные;197;tree/;195-197;.jpg
550;“у¤ Occidentalis Columna 20/40;’войные;198;tree/;198;.jpg
551;“у¤ Occidentalis Columna 60-80;’войные;199;tree/;199;.jpg
552;“у¤ Occidentalis Danica 10/20;’войные;200;tree/;200;.jpg
553;“у¤ Occidentalis Europe Gold 20/40;’войные;201;tree/;201;.jpg
554;“у¤ Occidentalis Globosa 20/30;’войные;202;tree/;202;.jpg
555;“у¤ Occidentalis Globosa 30/40;’войные;203;tree/;203;.jpg
556;“у¤ Occidentalis Globosa Compacta 10-20;’войные;204;tree/;204;.jpg
557;“у¤ Occidentalis Golden Globe 40-50;’войные;205;tree/;205-206;.jpg
558;“у¤ Occidentalis Golden Tuffet 15-20;’войные;206;tree/;205-206;.jpg
559;“у¤ Occidentalis Holmstrup 120-140;’войные;207;tree/;207;.jpg
560;“у¤ Occidentalis Holmstrup 40-60;’войные;208;tree/;208;.jpg
561;“у¤ Occidentalis Hoseri 15/25;’войные;209;tree/;209;.jpg
562;“у¤ Occidentalis Malonyana 20/40;’войные;210;tree/;210;.jpg
563;“у¤ Occidentalis Spiralis 15-30;’войные;211;tree/;211-213;.jpg
564;“у¤ Occidentalis Sunkist 15-25;’войные;212;tree/;211-213;.jpg
565;“у¤ Thuja Occidentalis Danica 20-30;’войные;213;tree/;211-213;.jpg
566;“у¤ Thuja Occidentalis Danica 30+;’войные;214;tree/;214;.jpg
567;“у¤ Thuja Occidentalis Danica 40/50;’войные;215;tree/;215-218;.jpg
568;“у¤ Thuja Occidentalis Holmstrup 100/125;’войные;216;tree/;215-218;.jpg
569;“у¤ Thuja Occidentalis Smaragd 100/125;’войные;217;tree/;215-218;.jpg
570;“у¤ Thuja Occidentalis Smaragd 125/150;’войные;218;tree/;215-218;.jpg
571;“у¤ Thuja Occidentalis Smaragd 175-200;’войные;219;tree/;219;.jpg
572;“у¤ Thuja Occidentalis Smaragd 80/100;’войные;220;tree/;220-221;.jpg
573;“у¤ Thuja Occidentalis Smaragd Aurea 100-125;’войные;221;tree/;220-221;.jpg
574;“у¤ Thuja Occidentalis Barabits Compact 100/125;’войные;222;tree/;222;.jpg
575;“у¤ Thuja Occidentalis Barabits Compact 125/150;’войные;223;tree/;223;.jpg
576;“у¤ Thuja Occidentalis Kobold 40/50;’войные;224;tree/;224-225;.jpg
577;“у¤ Thuja Occidentalis Little Giant 40/50;’войные;225;tree/;224-225;.jpg
578;“у¤ Thuja Occidentalis Brabant 100/125;’войные;226;tree/;226;.jpg
579;“у¤ Thuja Occidentalis Brabant 150/175;’войные;227;tree/;227-228;.jpg
580;“у¤ Thuja Occidentalis Danica;’войные;228;tree/;227-228;.jpg
581;“у¤ Thuja Occidentalis Globosa1;’войные;229;tree/;229;.jpg
582;“у¤ Thuja Occidentalis Globosa2;’войные;230;tree/;230;.jpg
583;“у¤ Thuja Occidentalis Gold Globe;’войные;231;tree/;231;.jpg
584;“у¤ Thuja Occidentalis Rheingold;’войные;232;tree/;;.jpg
585;“у¤ Thuja Occidentalis Spiralis;’войные;233;tree/;;.jpg
586;“у¤ западна¤ Atrovirens, 225-250см;’войные;234;tree/;234;.jpg
587;“у¤ западна¤ Atrovirens, 275-300см;’войные;235;tree/;235-236;.jpg
588;“у¤ западна¤ Brabant, 150-175см;’войные;236;tree/;235-236;.jpg
589;“у¤ западна¤ Wagneri, 175-200см;’войные;237;tree/;237-239;.jpg
590;“у¤ западна¤ Wagneri, 250-275см;’войные;238;tree/;237-239;.jpg
591;“у¤ западна¤ Danica, 25-30см;’войные;239;tree/;237-239;.jpg
592;“у¤ западна¤ Danica, 30-40см;’войные;240;tree/;240-241;.jpg
593;“у¤ западна¤ Danica, 40-60см;’войные;241;tree/;240-241;.jpg
594;“у¤ западна¤ Yellow Ribbon, 175-200см;’войные;242;tree/;245-248;.jpg
595;“у¤ западна¤ Yellow Ribbon, 250-275см;’войные;243;tree/;245-248;.jpg
596;“у¤ западна¤ «акан, 175-200см;’войные;244;tree/;245-248;.jpg
597;“у¤ западна¤ «акан, 250-275см;’войные;245;tree/;245-248;.jpg
598;“у¤ западна¤ «акан, 275-300см;’войные;246;tree/;245-248;.jpg
599;“у¤ западна¤ Kobold, 30-40см;’войные;247;tree/;245-248;.jpg
600;“у¤ западна¤ Kobold, 40-60см;’войные;248;tree/;245-248;.jpg
601;“у¤ западна¤ Kobold, 60-80см;’войные;249;tree/;249-252;.jpg
602;“у¤ западна¤ Kobold, 80-100см;’войные;250;tree/;249-252;.jpg
603;“у¤ западна¤ Columna, 225-250см;’войные;251;tree/;249-252;.jpg
604;“у¤ западна¤ Columna, 125-150см;’войные;252;tree/;249-252;.jpg
605;“у¤ западна¤ Columna, 150-175см;’войные;253;tree/;253-256;.jpg
606;“у¤ западна¤ Columna, 200-225см;’войные;254;tree/;253-256;.jpg
607;“у¤ западна¤ Little Champion, 125-150см;’войные;255;tree/;253-256;.jpg
608;“у¤ западна¤ Little Champion , 60-80см;’войные;256;tree/;253-256;.jpg
609;“у¤ западна¤ Little Champion, 40-60см;’войные;257;tree/;257-258;.jpg
610;“у¤ западна¤ Little Champion, 80-100см;’войные;258;tree/;257-258;.jpg
611;“у¤ западна¤ Rheingold , 70-80см;’войные;259;tree/;259-260;.jpg
612;“у¤ западна¤ Rheingold , 80-100см;’войные;260;tree/;259-260;.jpg
613;“у¤ западна¤ Recurva nana , 30-40см;’войные;261;tree/;261-265;.jpg
614;“у¤ западна¤ Recurva nana , 70-80см;’войные;262;tree/;261-265;.jpg
615;“у¤ западна¤ Smaragd , 125-150см;’войные;263;tree/;261-265;.jpg
616;“у¤ западна¤ Smaragd , 150-175см;’войные;264;tree/;261-265;.jpg
617;“у¤ западна¤ Smaragd , 175-200см;’войные;265;tree/;261-265;.jpg
618;“у¤ западна¤ Smaragd , 250-275см;’войные;266;tree/;266-267;.jpg
619;“у¤ западна¤ Smaragd , 300-350см;’войные;267;tree/;266-267;.jpg
620;“суга Canadensis Nana 20-30;’войные;268;tree/;;.jpg
621;“суга Canadensis Nana 30-40;’войные;269;tree/;;.jpg
1350;Черёмуха Padus Colorata 80-100;Плодовые;13;plod/;13;.jpg
1351;Черёмуха Virginiana Shubert 180-250;Плодовые;14;plod/;14;.jpg
1352;Черёмуха декоративная краснолистная;Плодовые;15;plod/;15;.jpg
1353;Черёмуха обыкновенная;Плодовые;16;plod/;16;.jpg
1354;Черёмуха обыкновенная 2,5м;Плодовые;17;plod/;17;.jpg
1355;Черёмуха сортовая;Плодовые;18;plod/;18;.jpg
1356;Яблоня Adirodack 40-50;Плодовые;19;plod/;19;.jpg
1357;Яблоня Red Jade, 40-80;Плодовые;20;plod/;20;.jpg
1358;Яблоня Red Jade, С5, 80-120см;Плодовые;21;plod/;21;.jpg
1359;Яблоня Royal 100/150;Плодовые;22;plod/;22;.jpg
1360;Яблоня Royal Beauty(4-6) 150-200;Плодовые;23;plod/;23;.jpg
1361;Яблоня Winter Gold, С3, 100-160см;Плодовые;24;plod/;24;.jpg
1362;Яблоня Yellow Syberian, С7, 100-140см;Плодовые;25;plod/;25;.jpg
1363;Яблоня дикая 40-50см;Плодовые;26;plod/;26;.jpg
1364;Яблоня краснолистная Malus 3-4года 100-150см;Плодовые;27;plod/;27;.jpg
1365;Яблоня сортовая 80-100см;Плодовые;28;plod/;28;.jpg
1366;Яблоня ягодная 200-250см;Плодовые;29;plod/;29;.jpg
1367;"Вишня ""Пирамидальная""";Плодовые;30;plod/;30;.jpg
1368;"Вишня красная ""Войлочная""";Плодовые;31;plod/;31;.jpg
1369;"Вишня чёрная ""Песчаная""";Плодовые;32;plod/;32;.jpg
1370;"Груша ""Невеличка""";Плодовые;33;plod/;33;.jpg
1371;"Груша ""Новинка""";Плодовые;34;plod/;34;.jpg
1372;"Груша ""Уральская золотая""";Плодовые;35;plod/;35;.jpg
1373;"Облепиха 2-х летка ""Великан""";Плодовые;36;plod/;;.jpg
1374;"Облепиха 2-х летка ""Золотистая""";Плодовые;37;plod/;37;.jpg
1375;"Полукультурка 2-х летка ""Подарок садовода""";Плодовые;38;plod/;38;.jpg
1376;"Полукультурка 2-х летка ""Соковое""";Плодовые;39;plod/;39;.jpg
1377;"Полукультурка 2-х летка ""Уральское наливное""";Плодовые;40;plod/;40;.jpg
1378;"Яблоня ""Декабрёнок""";Плодовые;41;plod/;;.jpg
1379;"Яблоня ""Заветное""";Плодовые;42;plod/;42;.jpg
1380;"Яблоня ""Красная Горка""";Плодовые;43;plod/;43;.jpg
1381;"Яблоня ""Медуница""";Плодовые;44;plod/;42;.jpg
1382;"Яблоня ""Мельба""";Плодовые;45;plod/;43;.jpg
1383;"Яблоня ""Новость Алтая""";Плодовые;46;plod/;;.jpg
1384;"Яблоня ""Подарок садовода""";Плодовые;47;plod/;47;.jpg
1385;"Яблоня ""Тамбовское""";Плодовые;48;plod/;;.jpg
1386;"Яблоня ""Феникс""";Плодовые;49;plod/;49;.jpg
1387;Груша(сортовая);Плодовые;50;plod/;50;.jpg
1388;Облепиха крушиновидная;Плодовые;51;plod/;51;.jpg
1389;Облепиха сортовая 1;Плодовые;52;plod/;52;.jpg
1390;Облепиха сортовая 2;Плодовые;53;plod/;53;.jpg
1391;Слива колючая;Плодовые;54;plod/;54;.jpg
1392;Слива сортовая;Плодовые;55;plod/;55;.jpg
1393;Чурёмуха краснолистная;Плодовые;56;plod/;56;.jpg
